NAME,ARCHITECTURE,ARCHITECTURE_FULL_NAME,FAMILY,DEVICE,PACKAGE,SPEED,TEMPERATURE_GRADE_LETTER,REVISION,AVAILABLE_IOBS,BLOCK_RAMS,DSP,FLIPFLOPS,GB_TRANSCEIVERS,LUT_ELEMENTS,MMCM,ULTRA_RAMS,SERIES,#VERSION=1
xq7k325trf900-1M,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-1M,M,,500,445,840,407600,16,203800,10,
xq7k325trf900-2I,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-2I,I,,500,445,840,407600,16,203800,10,
xq7k325trf900-2IL,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-2IL,IL,,500,445,840,407600,16,203800,10,
xq7k325trf900-2L,kintex7,Kintex-7,qkintex7,xq7k325t,rf900,-2L,E,,500,445,840,407600,16,203800,10,
xq7k410trf676-1I,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-1I,I,,400,795,1540,508400,8,254200,10,
xq7k410trf676-1M,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-1M,M,,400,795,1540,508400,8,254200,10,
xq7k410trf676-2I,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-2I,I,,400,795,1540,508400,8,254200,10,
xq7k410trf676-2IL,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-2IL,IL,,400,795,1540,508400,8,254200,10,
xq7k410trf676-2L,kintex7,Kintex-7,qkintex7,xq7k410t,rf676,-2L,E,,400,795,1540,508400,8,254200,10,
xq7k410trf900-1I,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-1I,I,,500,795,1540,508400,16,254200,10,
xq7k410trf900-1M,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-1M,M,,500,795,1540,508400,16,254200,10,
xq7k410trf900-2I,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-2I,I,,500,795,1540,508400,16,254200,10,
xq7k410trf900-2IL,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-2IL,IL,,500,795,1540,508400,16,254200,10,
xq7k410trf900-2L,kintex7,Kintex-7,qkintex7,xq7k410t,rf900,-2L,E,,500,795,1540,508400,16,254200,10,
xq7k325tlrf676-2L,kintex7,Kintex-7,qkintex7l,xq7k325tl,rf676,-2L,E,,400,445,840,407600,8,203800,10,
xq7k325tlrf900-2L,kintex7,Kintex-7,qkintex7l,xq7k325tl,rf900,-2L,E,,500,445,840,407600,16,203800,10,
xq7k410tlrf676-2L,kintex7,Kintex-7,qkintex7l,xq7k410tl,rf676,-2L,E,,400,795,1540,508400,8,254200,10,
xq7k410tlrf900-2L,kintex7,Kintex-7,qkintex7l,xq7k410tl,rf900,-2L,E,,500,795,1540,508400,16,254200,10,
xa7k160tffg676-1Q,kintex7,Kintex-7,akintex7,xa7k160t,ffg676,-1Q,Q,,400,325,600,202800,8,101400,8,
xc7a12ticsg325-1L,artix7,Artix-7,artix7,xc7a12ti,csg325,-1L,I,,150,20,40,16000,2,8000,3,
xc7a12ticpg238-1L,artix7,Artix-7,artix7,xc7a12ti,cpg238,-1L,I,,112,20,40,16000,2,8000,3,
xc7a12tcsg325-1,artix7,Artix-7,artix7,xc7a12t,csg325,-1,,,150,20,40,16000,2,8000,3,
xc7a12tcsg325-2,artix7,Artix-7,artix7,xc7a12t,csg325,-2,,,150,20,40,16000,2,8000,3,
xc7a12tcsg325-2L,artix7,Artix-7,artix7,xc7a12t,csg325,-2L,E,,150,20,40,16000,2,8000,3,
xc7a12tcsg325-3,artix7,Artix-7,artix7,xc7a12t,csg325,-3,,,150,20,40,16000,2,8000,3,
xc7a12tcpg238-1,artix7,Artix-7,artix7,xc7a12t,cpg238,-1,,,112,20,40,16000,2,8000,3,
xc7a12tcpg238-2,artix7,Artix-7,artix7,xc7a12t,cpg238,-2,,,112,20,40,16000,2,8000,3,
xc7a12tcpg238-2L,artix7,Artix-7,artix7,xc7a12t,cpg238,-2L,E,,112,20,40,16000,2,8000,3,
xc7a12tcpg238-3,artix7,Artix-7,artix7,xc7a12t,cpg238,-3,,,112,20,40,16000,2,8000,3,
xc7a25tcpg238-1,artix7,Artix-7,artix7,xc7a25t,cpg238,-1,,,112,45,80,29200,2,14600,3,
xc7a25tcpg238-2,artix7,Artix-7,artix7,xc7a25t,cpg238,-2,,,112,45,80,29200,2,14600,3,
xc7a25tcpg238-2L,artix7,Artix-7,artix7,xc7a25t,cpg238,-2L,E,,112,45,80,29200,2,14600,3,
xc7a25tcpg238-3,artix7,Artix-7,artix7,xc7a25t,cpg238,-3,,,112,45,80,29200,2,14600,3,
xc7a25tcsg325-1,artix7,Artix-7,artix7,xc7a25t,csg325,-1,,,150,45,80,29200,4,14600,3,
xc7a25tcsg325-2,artix7,Artix-7,artix7,xc7a25t,csg325,-2,,,150,45,80,29200,4,14600,3,
xc7a25tcsg325-2L,artix7,Artix-7,artix7,xc7a25t,csg325,-2L,E,,150,45,80,29200,4,14600,3,
xc7a25tcsg325-3,artix7,Artix-7,artix7,xc7a25t,csg325,-3,,,150,45,80,29200,4,14600,3,
xc7a25ticpg238-1L,artix7,Artix-7,artix7,xc7a25ti,cpg238,-1L,I,,112,45,80,29200,2,14600,3,
xc7a25ticsg325-1L,artix7,Artix-7,artix7,xc7a25ti,csg325,-1L,I,,150,45,80,29200,4,14600,3,
xc7a50tcsg324-1,artix7,Artix-7,artix7,xc7a50t,csg324,-1,,,210,75,120,65200,0,32600,5,
xc7a50tcsg324-2,artix7,Artix-7,artix7,xc7a50t,csg324,-2,,,210,75,120,65200,0,32600,5,
xc7a50tcsg324-2L,artix7,Artix-7,artix7,xc7a50t,csg324,-2L,E,,210,75,120,65200,0,32600,5,
xc7a50tcsg324-3,artix7,Artix-7,artix7,xc7a50t,csg324,-3,,,210,75,120,65200,0,32600,5,
xc7a50tcpg236-1,artix7,Artix-7,artix7,xc7a50t,cpg236,-1,,,106,75,120,65200,2,32600,5,
xc7a50tcpg236-2,artix7,Artix-7,artix7,xc7a50t,cpg236,-2,,,106,75,120,65200,2,32600,5,
xc7a50tcpg236-2L,artix7,Artix-7,artix7,xc7a50t,cpg236,-2L,E,,106,75,120,65200,2,32600,5,
xc7a50tcpg236-3,artix7,Artix-7,artix7,xc7a50t,cpg236,-3,,,106,75,120,65200,2,32600,5,
xc7a50tcsg325-1,artix7,Artix-7,artix7,xc7a50t,csg325,-1,,,150,75,120,65200,4,32600,5,
xc7a50tcsg325-2,artix7,Artix-7,artix7,xc7a50t,csg325,-2,,,150,75,120,65200,4,32600,5,
xc7a50tcsg325-2L,artix7,Artix-7,artix7,xc7a50t,csg325,-2L,E,,150,75,120,65200,4,32600,5,
xc7a50tcsg325-3,artix7,Artix-7,artix7,xc7a50t,csg325,-3,,,150,75,120,65200,4,32600,5,
xc7a50tfgg484-1,artix7,Artix-7,artix7,xc7a50t,fgg484,-1,,,250,75,120,65200,4,32600,5,
xc7a50tfgg484-2,artix7,Artix-7,artix7,xc7a50t,fgg484,-2,,,250,75,120,65200,4,32600,5,
xc7a50tfgg484-2L,artix7,Artix-7,artix7,xc7a50t,fgg484,-2L,E,,250,75,120,65200,4,32600,5,
xc7a50tfgg484-3,artix7,Artix-7,artix7,xc7a50t,fgg484,-3,,,250,75,120,65200,4,32600,5,
xc7a50tftg256-1,artix7,Artix-7,artix7,xc7a50t,ftg256,-1,,,170,75,120,65200,0,32600,5,
xc7a50tftg256-2,artix7,Artix-7,artix7,xc7a50t,ftg256,-2,,,170,75,120,65200,0,32600,5,
xc7a50tftg256-2L,artix7,Artix-7,artix7,xc7a50t,ftg256,-2L,E,,170,75,120,65200,0,32600,5,
xc7a50tftg256-3,artix7,Artix-7,artix7,xc7a50t,ftg256,-3,,,170,75,120,65200,0,32600,5,
xc7a35tiftg256-1L,artix7,Artix-7,artix7,xc7a35ti,ftg256,-1L,I,,170,50,90,41600,0,20800,5,
xc7a35tifgg484-1L,artix7,Artix-7,artix7,xc7a35ti,fgg484,-1L,I,,250,50,90,41600,4,20800,5,
xc7a35ticsg325-1L,artix7,Artix-7,artix7,xc7a35ti,csg325,-1L,I,,150,50,90,41600,4,20800,5,
xc7a35ticsg324-1L,artix7,Artix-7,artix7,xc7a35ti,csg324,-1L,I,,210,50,90,41600,0,20800,5,
xc7a35ticpg236-1L,artix7,Artix-7,artix7,xc7a35ti,cpg236,-1L,I,,106,50,90,41600,2,20800,5,
xc7a50ticpg236-1L,artix7,Artix-7,artix7,xc7a50ti,cpg236,-1L,I,,106,75,120,65200,2,32600,5,
xc7a50tiftg256-1L,artix7,Artix-7,artix7,xc7a50ti,ftg256,-1L,I,,170,75,120,65200,0,32600,5,
xc7a50tifgg484-1L,artix7,Artix-7,artix7,xc7a50ti,fgg484,-1L,I,,250,75,120,65200,4,32600,5,
xc7a50ticsg325-1L,artix7,Artix-7,artix7,xc7a50ti,csg325,-1L,I,,150,75,120,65200,4,32600,5,
xc7a50ticsg324-1L,artix7,Artix-7,artix7,xc7a50ti,csg324,-1L,I,,210,75,120,65200,0,32600,5,
xc7a35tftg256-1,artix7,Artix-7,artix7,xc7a35t,ftg256,-1,,,170,50,90,41600,0,20800,5,
xc7a35tftg256-2,artix7,Artix-7,artix7,xc7a35t,ftg256,-2,,,170,50,90,41600,0,20800,5,
xc7a35tftg256-2L,artix7,Artix-7,artix7,xc7a35t,ftg256,-2L,E,,170,50,90,41600,0,20800,5,
xc7a35tftg256-3,artix7,Artix-7,artix7,xc7a35t,ftg256,-3,,,170,50,90,41600,0,20800,5,
xc7a35tfgg484-1,artix7,Artix-7,artix7,xc7a35t,fgg484,-1,,,250,50,90,41600,4,20800,5,
xc7a35tfgg484-2,artix7,Artix-7,artix7,xc7a35t,fgg484,-2,,,250,50,90,41600,4,20800,5,
xc7a35tfgg484-2L,artix7,Artix-7,artix7,xc7a35t,fgg484,-2L,E,,250,50,90,41600,4,20800,5,
xc7a35tfgg484-3,artix7,Artix-7,artix7,xc7a35t,fgg484,-3,,,250,50,90,41600,4,20800,5,
xc7a35tcsg325-1,artix7,Artix-7,artix7,xc7a35t,csg325,-1,,,150,50,90,41600,4,20800,5,
xc7a35tcsg325-2,artix7,Artix-7,artix7,xc7a35t,csg325,-2,,,150,50,90,41600,4,20800,5,
xc7a35tcsg325-2L,artix7,Artix-7,artix7,xc7a35t,csg325,-2L,E,,150,50,90,41600,4,20800,5,
xc7a35tcsg325-3,artix7,Artix-7,artix7,xc7a35t,csg325,-3,,,150,50,90,41600,4,20800,5,
xc7a35tcsg324-1,artix7,Artix-7,artix7,xc7a35t,csg324,-1,,,210,50,90,41600,0,20800,5,
xc7a35tcsg324-2,artix7,Artix-7,artix7,xc7a35t,csg324,-2,,,210,50,90,41600,0,20800,5,
xc7a35tcsg324-2L,artix7,Artix-7,artix7,xc7a35t,csg324,-2L,E,,210,50,90,41600,0,20800,5,
xc7a35tcsg324-3,artix7,Artix-7,artix7,xc7a35t,csg324,-3,,,210,50,90,41600,0,20800,5,
xc7a35tcpg236-1,artix7,Artix-7,artix7,xc7a35t,cpg236,-1,,,106,50,90,41600,2,20800,5,
xc7a35tcpg236-2,artix7,Artix-7,artix7,xc7a35t,cpg236,-2,,,106,50,90,41600,2,20800,5,
xc7a35tcpg236-2L,artix7,Artix-7,artix7,xc7a35t,cpg236,-2L,E,,106,50,90,41600,2,20800,5,
xc7a35tcpg236-3,artix7,Artix-7,artix7,xc7a35t,cpg236,-3,,,106,50,90,41600,2,20800,5,
xc7a15tcpg236-1,artix7,Artix-7,artix7,xc7a15t,cpg236,-1,,,106,25,45,20800,2,10400,5,
xc7a15tcpg236-2,artix7,Artix-7,artix7,xc7a15t,cpg236,-2,,,106,25,45,20800,2,10400,5,
xc7a15tcpg236-2L,artix7,Artix-7,artix7,xc7a15t,cpg236,-2L,E,,106,25,45,20800,2,10400,5,
xc7a15tcpg236-3,artix7,Artix-7,artix7,xc7a15t,cpg236,-3,,,106,25,45,20800,2,10400,5,
xc7a15tcsg324-1,artix7,Artix-7,artix7,xc7a15t,csg324,-1,,,210,25,45,20800,0,10400,5,
xc7a15tcsg324-2,artix7,Artix-7,artix7,xc7a15t,csg324,-2,,,210,25,45,20800,0,10400,5,
xc7a15tcsg324-2L,artix7,Artix-7,artix7,xc7a15t,csg324,-2L,E,,210,25,45,20800,0,10400,5,
xc7a15tcsg324-3,artix7,Artix-7,artix7,xc7a15t,csg324,-3,,,210,25,45,20800,0,10400,5,
xc7a15tcsg325-1,artix7,Artix-7,artix7,xc7a15t,csg325,-1,,,150,25,45,20800,4,10400,5,
xc7a15tcsg325-2,artix7,Artix-7,artix7,xc7a15t,csg325,-2,,,150,25,45,20800,4,10400,5,
xc7a15tcsg325-2L,artix7,Artix-7,artix7,xc7a15t,csg325,-2L,E,,150,25,45,20800,4,10400,5,
xc7a15tcsg325-3,artix7,Artix-7,artix7,xc7a15t,csg325,-3,,,150,25,45,20800,4,10400,5,
xc7a15tfgg484-1,artix7,Artix-7,artix7,xc7a15t,fgg484,-1,,,250,25,45,20800,4,10400,5,
xc7a15tfgg484-2,artix7,Artix-7,artix7,xc7a15t,fgg484,-2,,,250,25,45,20800,4,10400,5,
xc7a15tfgg484-2L,artix7,Artix-7,artix7,xc7a15t,fgg484,-2L,E,,250,25,45,20800,4,10400,5,
xc7a15tfgg484-3,artix7,Artix-7,artix7,xc7a15t,fgg484,-3,,,250,25,45,20800,4,10400,5,
xc7a15tftg256-1,artix7,Artix-7,artix7,xc7a15t,ftg256,-1,,,170,25,45,20800,0,10400,5,
xc7a15tftg256-2,artix7,Artix-7,artix7,xc7a15t,ftg256,-2,,,170,25,45,20800,0,10400,5,
xc7a15tftg256-2L,artix7,Artix-7,artix7,xc7a15t,ftg256,-2L,E,,170,25,45,20800,0,10400,5,
xc7a15tftg256-3,artix7,Artix-7,artix7,xc7a15t,ftg256,-3,,,170,25,45,20800,0,10400,5,
xc7a15ticpg236-1L,artix7,Artix-7,artix7,xc7a15ti,cpg236,-1L,I,,106,25,45,20800,2,10400,5,
xc7a15ticsg324-1L,artix7,Artix-7,artix7,xc7a15ti,csg324,-1L,I,,210,25,45,20800,0,10400,5,
xc7a15ticsg325-1L,artix7,Artix-7,artix7,xc7a15ti,csg325,-1L,I,,150,25,45,20800,4,10400,5,
xc7a15tifgg484-1L,artix7,Artix-7,artix7,xc7a15ti,fgg484,-1L,I,,250,25,45,20800,4,10400,5,
xc7a15tiftg256-1L,artix7,Artix-7,artix7,xc7a15ti,ftg256,-1L,I,,170,25,45,20800,0,10400,5,
xc7a75tfgg484-1,artix7,Artix-7,artix7,xc7a75t,fgg484,-1,,,285,105,180,94400,4,47200,6,
xc7a75tfgg484-2,artix7,Artix-7,artix7,xc7a75t,fgg484,-2,,,285,105,180,94400,4,47200,6,
xc7a75tfgg484-2L,artix7,Artix-7,artix7,xc7a75t,fgg484,-2L,E,,285,105,180,94400,4,47200,6,
xc7a75tfgg484-3,artix7,Artix-7,artix7,xc7a75t,fgg484,-3,,,285,105,180,94400,4,47200,6,
xc7a75tfgg676-1,artix7,Artix-7,artix7,xc7a75t,fgg676,-1,,,300,105,180,94400,8,47200,6,
xc7a75tfgg676-2,artix7,Artix-7,artix7,xc7a75t,fgg676,-2,,,300,105,180,94400,8,47200,6,
xc7a75tfgg676-2L,artix7,Artix-7,artix7,xc7a75t,fgg676,-2L,E,,300,105,180,94400,8,47200,6,
xc7a75tfgg676-3,artix7,Artix-7,artix7,xc7a75t,fgg676,-3,,,300,105,180,94400,8,47200,6,
xc7a75tftg256-1,artix7,Artix-7,artix7,xc7a75t,ftg256,-1,,,170,105,180,94400,0,47200,6,
xc7a75tftg256-2,artix7,Artix-7,artix7,xc7a75t,ftg256,-2,,,170,105,180,94400,0,47200,6,
xc7a75tftg256-2L,artix7,Artix-7,artix7,xc7a75t,ftg256,-2L,E,,170,105,180,94400,0,47200,6,
xc7a75tftg256-3,artix7,Artix-7,artix7,xc7a75t,ftg256,-3,,,170,105,180,94400,0,47200,6,
xc7a75tcsg324-1,artix7,Artix-7,artix7,xc7a75t,csg324,-1,,,210,105,180,94400,0,47200,6,
xc7a75tcsg324-2,artix7,Artix-7,artix7,xc7a75t,csg324,-2,,,210,105,180,94400,0,47200,6,
xc7a75tcsg324-2L,artix7,Artix-7,artix7,xc7a75t,csg324,-2L,E,,210,105,180,94400,0,47200,6,
xc7a75tcsg324-3,artix7,Artix-7,artix7,xc7a75t,csg324,-3,,,210,105,180,94400,0,47200,6,
xc7a75ticsg324-1L,artix7,Artix-7,artix7,xc7a75ti,csg324,-1L,I,,210,105,180,94400,0,47200,6,
xc7a75tifgg484-1L,artix7,Artix-7,artix7,xc7a75ti,fgg484,-1L,I,,285,105,180,94400,4,47200,6,
xc7a75tifgg676-1L,artix7,Artix-7,artix7,xc7a75ti,fgg676,-1L,I,,300,105,180,94400,8,47200,6,
xc7a75tiftg256-1L,artix7,Artix-7,artix7,xc7a75ti,ftg256,-1L,I,,170,105,180,94400,0,47200,6,
xc7a100tiftg256-1L,artix7,Artix-7,artix7,xc7a100ti,ftg256,-1L,I,,170,135,240,126800,0,63400,6,
xc7a100tifgg676-1L,artix7,Artix-7,artix7,xc7a100ti,fgg676,-1L,I,,300,135,240,126800,8,63400,6,
xc7a100tifgg484-1L,artix7,Artix-7,artix7,xc7a100ti,fgg484,-1L,I,,285,135,240,126800,4,63400,6,
xc7a100ticsg324-1L,artix7,Artix-7,artix7,xc7a100ti,csg324,-1L,I,,210,135,240,126800,0,63400,6,
xc7a100tftg256-1,artix7,Artix-7,artix7,xc7a100t,ftg256,-1,,,170,135,240,126800,0,63400,6,
xc7a100tftg256-2,artix7,Artix-7,artix7,xc7a100t,ftg256,-2,,,170,135,240,126800,0,63400,6,
xc7a100tftg256-2L,artix7,Artix-7,artix7,xc7a100t,ftg256,-2L,E,,170,135,240,126800,0,63400,6,
xc7a100tftg256-3,artix7,Artix-7,artix7,xc7a100t,ftg256,-3,,,170,135,240,126800,0,63400,6,
xc7a100tfgg676-1,artix7,Artix-7,artix7,xc7a100t,fgg676,-1,,,300,135,240,126800,8,63400,6,
xc7a100tfgg676-2,artix7,Artix-7,artix7,xc7a100t,fgg676,-2,,,300,135,240,126800,8,63400,6,
xc7a100tfgg676-2L,artix7,Artix-7,artix7,xc7a100t,fgg676,-2L,E,,300,135,240,126800,8,63400,6,
xc7a100tfgg676-3,artix7,Artix-7,artix7,xc7a100t,fgg676,-3,,,300,135,240,126800,8,63400,6,
xc7a100tfgg484-1,artix7,Artix-7,artix7,xc7a100t,fgg484,-1,,,285,135,240,126800,4,63400,6,
xc7a100tfgg484-2,artix7,Artix-7,artix7,xc7a100t,fgg484,-2,,,285,135,240,126800,4,63400,6,
xc7a100tfgg484-2L,artix7,Artix-7,artix7,xc7a100t,fgg484,-2L,E,,285,135,240,126800,4,63400,6,
xc7a100tfgg484-3,artix7,Artix-7,artix7,xc7a100t,fgg484,-3,,,285,135,240,126800,4,63400,6,
xc7a100tcsg324-1,artix7,Artix-7,artix7,xc7a100t,csg324,-1,,,210,135,240,126800,0,63400,6,
xc7a100tcsg324-2,artix7,Artix-7,artix7,xc7a100t,csg324,-2,,,210,135,240,126800,0,63400,6,
xc7a100tcsg324-2L,artix7,Artix-7,artix7,xc7a100t,csg324,-2L,E,,210,135,240,126800,0,63400,6,
xc7a100tcsg324-3,artix7,Artix-7,artix7,xc7a100t,csg324,-3,,,210,135,240,126800,0,63400,6,
xc7a200tfbg484-1,artix7,Artix-7,artix7,xc7a200t,fbg484,-1,,,285,365,740,269200,4,134600,10,
xc7a200tfbg484-2,artix7,Artix-7,artix7,xc7a200t,fbg484,-2,,,285,365,740,269200,4,134600,10,
xc7a200tfbg484-2L,artix7,Artix-7,artix7,xc7a200t,fbg484,-2L,E,,285,365,740,269200,4,134600,10,
xc7a200tfbg484-3,artix7,Artix-7,artix7,xc7a200t,fbg484,-3,,,285,365,740,269200,4,134600,10,
xc7a200tfbg676-1,artix7,Artix-7,artix7,xc7a200t,fbg676,-1,,,400,365,740,269200,8,134600,10,
xc7a200tfbg676-2,artix7,Artix-7,artix7,xc7a200t,fbg676,-2,,,400,365,740,269200,8,134600,10,
xc7a200tfbg676-2L,artix7,Artix-7,artix7,xc7a200t,fbg676,-2L,E,,400,365,740,269200,8,134600,10,
xc7a200tfbg676-3,artix7,Artix-7,artix7,xc7a200t,fbg676,-3,,,400,365,740,269200,8,134600,10,
xc7a200tfbv484-1,artix7,Artix-7,artix7,xc7a200t,fbv484,-1,,,285,365,740,269200,4,134600,10,
xc7a200tfbv484-2,artix7,Artix-7,artix7,xc7a200t,fbv484,-2,,,285,365,740,269200,4,134600,10,
xc7a200tfbv484-2L,artix7,Artix-7,artix7,xc7a200t,fbv484,-2L,E,,285,365,740,269200,4,134600,10,
xc7a200tfbv484-3,artix7,Artix-7,artix7,xc7a200t,fbv484,-3,,,285,365,740,269200,4,134600,10,
xc7a200tfbv676-1,artix7,Artix-7,artix7,xc7a200t,fbv676,-1,,,400,365,740,269200,8,134600,10,
xc7a200tfbv676-2,artix7,Artix-7,artix7,xc7a200t,fbv676,-2,,,400,365,740,269200,8,134600,10,
xc7a200tfbv676-2L,artix7,Artix-7,artix7,xc7a200t,fbv676,-2L,E,,400,365,740,269200,8,134600,10,
xc7a200tfbv676-3,artix7,Artix-7,artix7,xc7a200t,fbv676,-3,,,400,365,740,269200,8,134600,10,
xc7a200tffg1156-1,artix7,Artix-7,artix7,xc7a200t,ffg1156,-1,,,500,365,740,269200,16,134600,10,
xc7a200tffg1156-2,artix7,Artix-7,artix7,xc7a200t,ffg1156,-2,,,500,365,740,269200,16,134600,10,
xc7a200tffg1156-2L,artix7,Artix-7,artix7,xc7a200t,ffg1156,-2L,E,,500,365,740,269200,16,134600,10,
xc7a200tffg1156-3,artix7,Artix-7,artix7,xc7a200t,ffg1156,-3,,,500,365,740,269200,16,134600,10,
xc7a200tsbv484-1,artix7,Artix-7,artix7,xc7a200t,sbv484,-1,,,285,365,740,269200,4,134600,10,
xc7a200tsbv484-2,artix7,Artix-7,artix7,xc7a200t,sbv484,-2,,,285,365,740,269200,4,134600,10,
xc7a200tsbv484-2L,artix7,Artix-7,artix7,xc7a200t,sbv484,-2L,E,,285,365,740,269200,4,134600,10,
xc7a200tsbv484-3,artix7,Artix-7,artix7,xc7a200t,sbv484,-3,,,285,365,740,269200,4,134600,10,
xc7a200tffv1156-1,artix7,Artix-7,artix7,xc7a200t,ffv1156,-1,,,500,365,740,269200,16,134600,10,
xc7a200tffv1156-2,artix7,Artix-7,artix7,xc7a200t,ffv1156,-2,,,500,365,740,269200,16,134600,10,
xc7a200tffv1156-2L,artix7,Artix-7,artix7,xc7a200t,ffv1156,-2L,E,,500,365,740,269200,16,134600,10,
xc7a200tffv1156-3,artix7,Artix-7,artix7,xc7a200t,ffv1156,-3,,,500,365,740,269200,16,134600,10,
xc7a200tsbg484-1,artix7,Artix-7,artix7,xc7a200t,sbg484,-1,,,285,365,740,269200,4,134600,10,
xc7a200tsbg484-2,artix7,Artix-7,artix7,xc7a200t,sbg484,-2,,,285,365,740,269200,4,134600,10,
xc7a200tsbg484-2L,artix7,Artix-7,artix7,xc7a200t,sbg484,-2L,E,,285,365,740,269200,4,134600,10,
xc7a200tsbg484-3,artix7,Artix-7,artix7,xc7a200t,sbg484,-3,,,285,365,740,269200,4,134600,10,
xc7a200tisbv484-1L,artix7,Artix-7,artix7,xc7a200ti,sbv484,-1L,I,,285,365,740,269200,4,134600,10,
xc7a200tisbg484-1L,artix7,Artix-7,artix7,xc7a200ti,sbg484,-1L,I,,285,365,740,269200,4,134600,10,
xc7a200tiffv1156-1L,artix7,Artix-7,artix7,xc7a200ti,ffv1156,-1L,I,,500,365,740,269200,16,134600,10,
xc7a200tiffg1156-1L,artix7,Artix-7,artix7,xc7a200ti,ffg1156,-1L,I,,500,365,740,269200,16,134600,10,
xc7a200tifbv676-1L,artix7,Artix-7,artix7,xc7a200ti,fbv676,-1L,I,,400,365,740,269200,8,134600,10,
xc7a200tifbv484-1L,artix7,Artix-7,artix7,xc7a200ti,fbv484,-1L,I,,285,365,740,269200,4,134600,10,
xc7a200tifbg676-1L,artix7,Artix-7,artix7,xc7a200ti,fbg676,-1L,I,,400,365,740,269200,8,134600,10,
xc7a200tifbg484-1L,artix7,Artix-7,artix7,xc7a200ti,fbg484,-1L,I,,285,365,740,269200,4,134600,10,
xc7a12tlcsg325-2L,artix7,Artix-7,artix7l,xc7a12tl,csg325,-2L,E,,150,20,40,16000,2,8000,3,
xc7a12tlcpg238-2L,artix7,Artix-7,artix7l,xc7a12tl,cpg238,-2L,E,,112,20,40,16000,2,8000,3,
xc7a25tlcsg325-2L,artix7,Artix-7,artix7l,xc7a25tl,csg325,-2L,E,,150,45,80,29200,4,14600,3,
xc7a25tlcpg238-2L,artix7,Artix-7,artix7l,xc7a25tl,cpg238,-2L,E,,112,45,80,29200,2,14600,3,
xc7a35tlcpg236-2L,artix7,Artix-7,artix7l,xc7a35tl,cpg236,-2L,E,,106,50,90,41600,2,20800,5,
xc7a35tlcsg324-2L,artix7,Artix-7,artix7l,xc7a35tl,csg324,-2L,E,,210,50,90,41600,0,20800,5,
xc7a35tlcsg325-2L,artix7,Artix-7,artix7l,xc7a35tl,csg325,-2L,E,,150,50,90,41600,4,20800,5,
xc7a35tlfgg484-2L,artix7,Artix-7,artix7l,xc7a35tl,fgg484,-2L,E,,250,50,90,41600,4,20800,5,
xc7a35tlftg256-2L,artix7,Artix-7,artix7l,xc7a35tl,ftg256,-2L,E,,170,50,90,41600,0,20800,5,
xc7a15tlcpg236-2L,artix7,Artix-7,artix7l,xc7a15tl,cpg236,-2L,E,,106,25,45,20800,2,10400,5,
xc7a15tlcsg324-2L,artix7,Artix-7,artix7l,xc7a15tl,csg324,-2L,E,,210,25,45,20800,0,10400,5,
xc7a15tlcsg325-2L,artix7,Artix-7,artix7l,xc7a15tl,csg325,-2L,E,,150,25,45,20800,4,10400,5,
xc7a15tlfgg484-2L,artix7,Artix-7,artix7l,xc7a15tl,fgg484,-2L,E,,250,25,45,20800,4,10400,5,
xc7a15tlftg256-2L,artix7,Artix-7,artix7l,xc7a15tl,ftg256,-2L,E,,170,25,45,20800,0,10400,5,
xc7a50tlcpg236-2L,artix7,Artix-7,artix7l,xc7a50tl,cpg236,-2L,E,,106,75,120,65200,2,32600,5,
xc7a50tlcsg324-2L,artix7,Artix-7,artix7l,xc7a50tl,csg324,-2L,E,,210,75,120,65200,0,32600,5,
xc7a50tlcsg325-2L,artix7,Artix-7,artix7l,xc7a50tl,csg325,-2L,E,,150,75,120,65200,4,32600,5,
xc7a50tlfgg484-2L,artix7,Artix-7,artix7l,xc7a50tl,fgg484,-2L,E,,250,75,120,65200,4,32600,5,
xc7a50tlftg256-2L,artix7,Artix-7,artix7l,xc7a50tl,ftg256,-2L,E,,170,75,120,65200,0,32600,5,
xc7a75tlftg256-2L,artix7,Artix-7,artix7l,xc7a75tl,ftg256,-2L,E,,170,105,180,94400,0,47200,6,
xc7a75tlfgg676-2L,artix7,Artix-7,artix7l,xc7a75tl,fgg676,-2L,E,,300,105,180,94400,8,47200,6,
xc7a75tlfgg484-2L,artix7,Artix-7,artix7l,xc7a75tl,fgg484,-2L,E,,285,105,180,94400,4,47200,6,
xc7a75tlcsg324-2L,artix7,Artix-7,artix7l,xc7a75tl,csg324,-2L,E,,210,105,180,94400,0,47200,6,
xc7a100tlcsg324-2L,artix7,Artix-7,artix7l,xc7a100tl,csg324,-2L,E,,210,135,240,126800,0,63400,6,
xc7a100tlfgg484-2L,artix7,Artix-7,artix7l,xc7a100tl,fgg484,-2L,E,,285,135,240,126800,4,63400,6,
